4.52,-0.000255183,-0.000529561,-252.1,268.513
4.54,-0.0002658,-0.000532055,-246.729,268.513
4.56,-0.000276465,-0.000534495,-241.359,268.513
4.58,-0.000287179,-0.000536882,-235.989,268.513
4.6,-0.00029794,-0.000539215,-230.618,268.513
4.62,-0.000308747,-0.000541494,-225.248,268.513
4.64,-0.000319599,-0.00054372,-219.878,268.513
4.66,-0.000330496,-0.000545892,-214.508,268.513
4.68,-0.000341435,-0.00054801,-209.137,268.513
4.7,-0.000352416,-0.000550075,-203.767,268.513
4.72,-0.000363437,-0.000552085,-198.397,268.513
4.74,-0.000374499,-0.000554042,-193.027,268.513
4.76,-0.000385599,-0.000555946,-187.656,268.513
4.78,-0.000396736,-0.000557796,-182.286,268.513
4.8,-0.00040791,-0.000559592,-176.916,268.513
4.82,-0.00041912,-0.000561334,-171.546,268.513
4.84,-0.000430363,-0.000563023,-166.175,268.513
4.86,-0.00044164,-0.000564657,-160.805,268.513
4.88,-0.000452949,-0.000566239,-155.435,268.513
4.9,-0.000464289,-0.000567766,-150.065,268.513
4.92,-0.000475659,-0.00056924,-144.694,268.513
4.94,-0.000487059,-0.00057066,-139.324,268.513
4.96,-0.000498485,-0.000572026,-133.954,268.513
4.98,-0.000509939,-0.000573339,-128.583,268.513
5,-0.000521419,-0.000574598,-123.213,268.513
5.02,-0.000532923,-0.000575803,-117.843,268.513
5.04,-0.00054445,-0.000576955,-112.473,268.513
5.06,-0.000556001,-0.000578053,-107.102,268.513
5.08,-0.000567572,-0.000579097,-101.732,268.513
5.1,-0.000579164,-0.000580087,-96.3618,268.513
5.12,-0.000590775,-0.000581024,-90.9916,268.513
5.14,-0.000602405,-0.000581907,-85.6213,268.513
5.16,-0.000614051,-0.000582737,-80.251,268.513
5.18,-0.000625714,-0.000583512,-74.8808,268.513
5.2,-0.000637391,-0.000584234,-69.5105,268.513
5.22,-0.000649083,-0.000584903,-64.1402,268.513
5.24,-0.000660787,-0.000585517,-58.77,268.513
5.26,-0.000672503,-0.000586078,-53.3997,268.513
5.28,-0.00068423,-0.000586585,-48.0295,268.513
5.3,-0.000695966,-0.000587039,-42.6592,268.513
5.32,-0.000707711,-0.000587438,-37.2889,268.513
5.34,-0.000719463,-0.000587784,-31.9187,268.513
5.36,-0.000731222,-0.000588077,-26.5484,268.513
5.38,-0.000742986,-0.000588315,-21.1781,268.513
5.4,-0.000754754,-0.0005885,-15.8079,268.513
5.42,-0.000766526,-0.000588631,-10.4376,268.513
5.44,-0.000778299,-0.000588709,-5.06734,268.513
5.46,-0.000790074,-0.000588733,0.302926,268.513
5.48,-0.000801848,-0.000588703,5.67319,268.513
5.5,-0.000813622,-0.000588619,11.0435,268.513
5.52,-0.000825393,-0.000588482,16.4137,268.513
5.54,-0.00083716,-0.000588291,21.784,268.513
5.56,-0.000848924,-0.000588046,27.1542,268.513
5.58,-0.000860682,-0.000587748,32.5245,268.513
5.6,-0.000872433,-0.000587396,37.8948,268.513
5.62,-0.000884177,-0.00058699,43.265,268.513
5.64,-0.000895913,-0.000586531,48.6353,268.513
5.66,-0.000907638,-0.000586017,54.0056,268.513
5.68,-0.000919353,-0.00058545,59.3758,268.513
5.7,-0.000931056,-0.00058483,64.7461,268.513
5.72,-0.000942746,-0.000584155,70.1164,268.513
5.74,-0.000954422,-0.000583427,75.4866,268.513
5.76,-0.000966083,-0.000582646,80.8569,268.513
5.78,-0.000977727,-0.00058181,86.2272,268.513
5.8,-0.000989355,-0.000580921,91.5974,268.513
5.82,-0.00100096,-0.000579978,96.9677,268.513
5.84,-0.00101255,-0.000578982,102.338,268.513
5.86,-0.00102412,-0.000577932,107.708,268.513
5.88,-0.00103567,-0.000576828,113.078,268.513
5.9,-0.0010472,-0.00057567,118.449,268.513
5.92,-0.0010587,-0.000574459,123.819,268.513
5.94,-0.00107017,-0.000573194,129.189,268.513
5.96,-0.00108162,-0.000571875,134.56,268.513
5.98,-0.00109305,-0.000570502,139.93,268.513
6,-0.00110444,-0.000569076,145.3,268.513
6.02,-0.00111581,-0.000567596,150.67,268.513
6.04,-0.00112715,-0.000566063,156.041,268.513
6.06,-0.00113845,-0.000564476,161.411,268.513
6.08,-0.00114973,-0.000562835,166.781,268.513
6.1,-0.00116097,-0.00056114,172.151,268.513
6.12,-0.00117217,-0.000559392,177.522,268.513
6.14,-0.00118334,-0.00055759,182.892,268.513
6.16,-0.00119447,-0.000555734,188.262,268.513
6.18,-0.00120557,-0.000553824,193.632,268.513
6.2,-0.00121663,-0.000551861,199.003,268.513
6.22,-0.00122764,-0.000549844,204.373,268.513
6.24,-0.00123862,-0.000547774,209.743,268.513
6.26,-0.00124955,-0.000545649,215.114,268.513
6.28,-0.00126045,-0.000543471,220.484,268.513
6.3,-0.00127129,-0.00054124,225.854,268.513
6.32,-0.0012821,-0.000538954,231.224,268.513
6.34,-0.00129285,-0.000536615,236.595,268.513
6.36,-0.00130356,-0.000534223,241.965,268.513
6.38,-0.00131422,-0.000531776,247.335,268.513
